Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1526668702,2018-05-18T18:38:22Z,AFL270,"55.990631,37.549355",3150,206,75
1526668709,2018-05-18T18:38:29Z,AFL270,"55.992195,37.560112",3200,213,75
1526668715,2018-05-18T18:38:35Z,AFL270,"55.993496,37.569206",3275,218,75
1526668721,2018-05-18T18:38:41Z,AFL270,"55.995071,37.580235",3375,226,75
1526668727,2018-05-18T18:38:47Z,AFL270,"55.996719,37.591637",3450,233,75
1526668736,2018-05-18T18:38:56Z,AFL270,"55.999008,37.607948",3575,240,75
1526668749,2018-05-18T18:39:09Z,AFL270,"56.002529,37.632637",3875,248,76
1526668757,2018-05-18T18:39:17Z,AFL270,"56.004063,37.650661",4200,252,86
1526668778,2018-05-18T18:39:38Z,AFL270,"55.995731,37.69186",5075,264,127
1526668788,2018-05-18T18:39:48Z,AFL270,"55.988285,37.70422",5375,272,143
1526668797,2018-05-18T18:39:57Z,AFL270,"55.977016,37.714775",5700,279,156
1526668808,2018-05-18T18:40:08Z,AFL270,"55.963005,37.722416",6250,283,164
1526668814,2018-05-18T18:40:14Z,AFL270,"55.95565,37.725677",6550,283,165
1526668840,2018-05-18T18:40:40Z,AFL270,"55.921875,37.742615",7875,286,159
1526668846,2018-05-18T18:40:46Z,AFL270,"55.91391,37.751602",8275,283,142
1526668854,2018-05-18T18:40:54Z,AFL270,"55.907234,37.76387",8750,280,130
1526668874,2018-05-18T18:41:14Z,AFL270,"55.893036,37.795887",9550,281,128
1526668885,2018-05-18T18:41:25Z,AFL270,"55.884613,37.8158",10025,287,127
1526668897,2018-05-18T18:41:37Z,AFL270,"55.873253,37.843006",10525,292,127
1526668910,2018-05-18T18:41:50Z,AFL270,"55.865479,37.861805",10700,306,126
1526668922,2018-05-18T18:42:02Z,AFL270,"55.855957,37.894009",10925,324,112
1526668933,2018-05-18T18:42:13Z,AFL270,"55.851791,37.923859",11125,339,102
1526668942,2018-05-18T18:42:22Z,AFL270,"55.84996,37.938869",11200,346,102
1526668958,2018-05-18T18:42:38Z,AFL270,"55.842854,37.993896",11625,361,103
1526668969,2018-05-18T18:42:49Z,AFL270,"55.839455,38.019131",11975,369,103
1526668982,2018-05-18T18:43:02Z,AFL270,"55.83371,38.061134",12575,373,104
